,loan_amnt,funded_amnt,funded_amnt_inv,term_mths,int_rate_pct,installment,grade,sub_grade,emp_title,emp_length_yrs,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,pub_rec_bankruptcies,actual_status,predicted_status
13987,18000,18000,18000.0,60,0.2136,490.62,6,29,23688,1,1,44250.0,2,8,0,14,17646,646,43,13.34,1,91,1,17,0,18,0,2516,0.167,34,0,0,29436.43015,29436.43,18000.0,11436.43,0.0,33,489.85,10,0,1,0,2,2
5305,6000,6000,5750.0,36,0.079,187.75,1,4,27206,2,5,49152.0,1,3,0,3,4864,785,5,16.58,0,21,0,0,0,10,0,9898,0.176,14,0,0,6256.030066,5995.37,6000.0,256.03,0.0,52,5131.9,14,0,1,0,2,2
35468,5650,5650,4914.94,36,0.1347,191.67,3,14,22176,11,5,67200.0,2,36,0,3,1704,770,5,6.18,1,38,1,17,0,15,0,5333,0.472,28,0,0,6899.785818,5933.16,5650.0,1249.79,0.0,47,197.04,48,0,1,0,2,2
20107,3900,3900,3900.0,36,0.0579,118.28,1,2,22369,10,5,78000.0,1,12,0,3,5021,169,38,14.54,0,160,0,0,0,6,0,5017,0.557,24,0,0,4257.975187,4257.98,3900.0,357.98,0.0,20,138.19,11,0,1,0,2,2
10367,10000,10000,9500.0,36,0.0749,311.02,1,4,26029,11,1,62000.0,1,6,0,3,17055,364,18,12.17,0,111,0,0,0,10,0,20823,0.312,26,0,0,11196.56943,10636.74,10000.0,1196.57,0.0,22,332.68,49,0,1,0,2,2
11525,6800,6800,6800.0,36,0.1349,230.73,3,12,25231,5,1,60635.0,2,6,0,9,11424,253,28,4.35,0,298,1,42,0,6,0,29788,0.931,7,0,0,8268.941642,8268.94,6800.0,1468.94,0.0,29,1381.14,11,0,1,0,2,2
25873,25000,25000,24700.0,60,0.1682,618.9,5,22,20543,1,1,90200.0,3,17,0,3,6579,183,21,11.75,0,73,1,0,0,9,0,24178,0.646,30,0,0,35659.01317,35231.1,25000.0,10659.02,0.0,20,10959.87,19,0,1,0,2,2
10581,19200,12550,12300.0,60,0.1149,275.95,2,9,2241,11,1,33000.0,1,6,0,3,3406,738,33,10.62,0,199,0,0,0,4,0,13531,0.531,9,0,0,15302.31488,14997.49,12550.0,2752.31,0.0,38,7882.69,38,0,1,0,2,2
23023,12600,12600,12257.8698,60,0.1075,272.39,2,7,19892,10,1,84000.0,1,15,0,1,7089,12,20,11.74,0,444,3,0,0,15,0,12898,0.152,26,0,0,16343.10114,15829.71,12600.0,3743.1,0.0,44,272.09,5,0,1,0,2,2
10349,18000,18000,16645.7455,60,0.1799,456.99,5,21,216,3,1,71500.0,2,6,0,5,14955,717,4,5.15,0,232,1,45,0,6,0,7468,0.739,15,0,0,8153.89,5133.99,3349.92,3949.44,0.0,16,456.99,1,0,1,0,1,1
12393,3200,3200,3200.0,36,0.0849,101.01,1,5,23929,1,5,55000.0,1,7,0,14,17683,304,10,17.41,0,81,0,0,0,6,0,12073,0.943,12,0,0,3365.373589,3365.37,3200.0,165.37,0.0,51,2664.34,64,0,1,0,2,2
3979,6000,6000,6000.0,36,0.0603,182.62,1,1,26646,11,1,150000.0,2,2,0,5,3954,504,15,8.1,0,285,3,72,0,15,0,10890,0.152,38,0,0,6574.052163,6574.05,6000.0,574.05,0.0,50,185.72,57,0,1,0,2,2
7444,14000,14000,14000.0,36,0.1099,458.28,2,8,23708,11,1,104000.0,3,4,0,3,4864,558,17,22.48,0,134,0,0,0,12,0,44999,0.934,31,0,0,15892.95961,15892.96,14000.0,1892.96,0.0,1,7669.01,11,0,1,0,2,2
31329,5000,5000,4975.0,36,0.1287,168.17,3,11,13140,10,1,90000.0,1,25,0,3,11120,5,20,22.43,0,111,1,70,0,16,0,44084,0.651,25,0,0,5823.685878,5794.57,5000.0,823.69,0.0,68,2630.43,11,0,1,0,2,2
8387,6000,6000,6000.0,36,0.0542,180.96,1,1,18775,2,1,200000.0,3,5,0,1,9253,534,25,3.93,0,153,2,0,0,11,0,18764,0.238,34,0,0,6514.521414,6514.52,6000.0,514.52,0.0,30,198.53,24,0,1,0,2,2
30543,16000,16000,13418.55,36,0.1422,548.55,3,15,13981,10,1,120000.0,1,23,0,10,15366,474,24,12.41,0,150,2,0,0,11,0,33113,0.974,28,0,0,3291.3,2879.03,2214.92,1070.92,0.0,81,548.55,11,0,1,0,1,1
9689,5550,5550,5550.0,36,0.0849,175.18,1,5,4753,11,1,80000.0,1,5,0,11,870,677,6,26.89,0,153,2,66,0,16,0,45668,0.519,59,0,0,5986.438588,5986.44,5550.0,436.44,0.0,34,1201.72,43,0,1,0,2,2
34067,15000,15000,12522.81037,36,0.1442,515.74,4,17,15927,6,1,119000.0,3,31,0,2,1821,82,34,16.89,0,482,2,0,0,16,0,71663,0.832,20,0,0,18566.56611,15208.77,15000.0,3566.57,0.0,31,566.77,21,0,1,0,2,2
8867,10000,10000,9750.0,36,0.0849,315.63,1,5,22957,2,1,86748.0,2,5,0,1,10123,254,28,10.76,0,15,0,0,89,6,1,11,0.002,10,0,0,10070.99,9819.22,10000.0,70.99,0.0,68,10071.42,68,0,1,1,2,2
17804,11000,11000,11000.0,36,0.1074,358.78,2,9,13734,8,1,130000.0,2,11,0,3,5341,385,35,14.92,0,116,1,66,0,9,0,7560,0.42,34,0,0,12915.78454,12915.78,11000.0,1915.78,0.0,41,375.69,16,0,1,0,2,2
4438,16000,16000,16000.0,60,0.1242,359.32,2,9,23860,11,1,77000.0,2,2,0,3,13802,58,31,4.74,2,160,1,14,0,16,0,12688,0.089,37,0,0,17416.46219,17416.46,16000.0,1416.46,0.0,24,14545.03,47,0,1,0,2,2
15323,9000,9000,9000.0,36,0.1,290.41,2,7,21799,10,5,70000.0,1,9,0,3,4175,247,28,15.99,1,142,0,15,0,6,0,17589,0.611,13,0,0,10454.53792,10454.54,9000.0,1454.54,0.0,35,313.46,19,0,1,0,2,2
193,13650,13650,13650.0,36,0.1242,456.12,2,9,13207,11,1,86000.0,1,1,0,3,4864,756,5,12.29,0,134,1,0,0,12,0,16140,0.734,34,0,0,8204.31,8204.31,5810.73,1931.92,0.0,10,456.12,50,0,1,0,1,1
9802,25000,25000,24975.0,60,0.1969,658.05,5,25,7493,8,1,96000.0,3,5,0,9,11251,776,5,15.4,0,267,1,0,0,15,0,40871,0.801,36,0,0,6306.35,6300.08,3686.26,2599.44,0.0,51,658.05,11,0,1,0,1,1
34594,18000,8125,2600.002616,36,0.16,285.66,5,22,17578,2,5,65000.0,3,32,0,3,4864,769,5,15.88,0,205,1,0,111,9,1,21438,0.906,15,0,0,3137.47,1000.54,1880.01,971.29,0.0,86,285.66,1,0,1,1,1,1
26366,5000,5000,4975.0,60,0.1186,110.87,2,10,27615,9,5,50445.2,2,18,0,2,2328,13,20,22.91,0,206,0,0,0,7,0,29227,0.796,19,0,0,6652.11,6618.85,5000.0,1652.11,0.0,62,122.59,11,0,1,0,2,2
18648,15000,15000,14900.0,36,0.1,484.01,2,7,21698,11,1,110000.0,3,11,0,3,3351,785,5,18.64,0,166,0,0,0,11,0,81076,0.465,16,0,0,17425.52771,17309.36,15000.0,2425.53,0.0,29,540.86,28,0,1,0,2,2
30066,4500,4500,4500.0,36,0.1311,151.86,3,12,28582,5,5,27000.0,1,22,0,4,8014,426,23,5.02,0,33,0,57,0,3,0,3575,0.831,15,0,0,5482.41551,5482.42,4500.0,967.42,15.00000004,34,160.96,36,0,1,0,2,2
34462,7000,7000,6875.0,36,0.1347,237.46,3,14,9584,8,1,52000.0,3,32,0,3,2487,289,11,9.65,0,1,0,31,0,7,0,17349,0.633,27,0,0,8079.406512,7935.13,7000.0,1079.41,0.0,79,4295.77,80,0,1,0,2,2
23336,5000,5000,5000.0,36,0.0788,156.41,1,5,19685,11,1,240000.0,1,15,0,14,17607,794,5,7.32,1,297,0,12,0,11,0,105130,0.0,26,0,0,5585.523919,5585.52,5000.0,585.52,0.0,37,1525.76,29,0,1,0,2,2
16815,3000,3000,3000.0,36,0.0579,90.99,1,2,26851,10,1,47000.0,2,10,0,5,8440,313,10,18.51,0,156,1,0,0,9,0,7709,0.177,25,0,0,3275.272613,3275.27,3000.0,275.27,0.0,21,112.01,26,0,1,0,2,2
30034,20000,20000,19975.0,36,0.1422,685.69,3,15,920,1,5,180000.0,1,22,0,2,4930,746,5,22.93,0,315,0,0,0,18,0,86469,0.891,33,0,0,20915.88592,20889.74,20000.0,915.89,0.0,82,18864.62,10,0,1,0,2,2
26019,4800,4800,4800.0,36,0.1038,155.75,2,6,25355,4,5,22884.0,3,18,0,5,8686,271,11,19.87,0,109,0,0,0,6,0,2194,0.158,9,0,0,5166.000393,5166.0,4800.0,366.0,0.0,70,2810.89,71,0,1,0,2,2
18554,32000,32000,31684.89912,60,0.2085,863.01,7,33,2952,5,5,62400.0,3,11,0,3,5031,10,20,13.04,0,21,0,0,0,4,0,27618,0.972,11,0,0,44455.79863,43592.8,32000.01,12455.79,0.0,1,22899.0,10,0,1,0,2,2
19460,24250,24250,22975.0,60,0.1862,624.0,6,27,14957,2,5,60000.0,3,12,0,3,9405,20,39,22.74,0,119,1,0,0,13,0,14392,0.917,27,0,0,27493.00717,26047.5,24250.0,3243.01,0.0,66,22510.66,5,0,1,0,2,2
13602,3000,3000,3000.0,36,0.1399,102.52,3,13,23914,6,1,51000.0,2,8,0,3,3697,318,2,4.02,1,313,1,17,0,9,0,4895,0.429,17,0,0,3690.645343,3690.65,3000.0,690.65,0.0,39,109.55,35,0,1,0,2,2
13845,15850,15850,15800.0,60,0.1479,375.33,3,14,21981,4,5,96772.0,3,8,0,7,10743,176,45,17.91,0,18,2,0,0,8,0,16529,0.68,24,0,0,21629.9706,21561.74,15850.0,5779.97,0.0,23,7004.61,11,0,1,0,2,2
20494,4800,4800,4300.0,36,0.0654,147.21,1,4,22354,4,5,60000.0,2,13,0,3,9930,88,34,5.08,0,70,0,0,0,4,0,6047,0.244,17,0,0,5294.55164,4743.04,4800.0,494.55,0.0,38,43.0,54,0,1,0,2,2
28035,1400,1400,1400.0,36,0.1422,48.0,3,15,23836,11,4,60000.0,1,20,0,7,2340,798,5,3.92,1,220,0,8,0,3,0,0,0.0,26,0,0,1727.444651,1727.44,1400.0,327.44,0.0,1,99.07,59,0,1,0,2,2
35731,12600,12600,9525.0,36,0.0932,402.53,1,4,18472,11,1,103000.0,1,37,0,4,13373,81,34,8.55,0,241,1,0,0,8,0,2340,0.055,59,0,0,12937.22678,9780.03,12600.0,337.23,0.0,89,524.85,28,0,1,0,2,2
24890,20000,20000,19975.0,60,0.1558,481.91,4,18,15995,3,5,50000.0,3,16,0,3,5232,189,21,9.6,0,205,0,0,0,11,0,12939,0.735,18,0,0,28914.51973,28878.38,19999.99,8914.53,0.0,43,502.15,39,0,1,0,2,2
5431,7000,7000,7000.0,36,0.0603,213.05,1,1,1340,11,1,96000.0,3,3,0,1,17389,266,40,11.69,0,174,0,0,0,7,0,16640,0.489,21,0,0,7669.749881,7669.75,7000.0,669.75,0.0,23,214.5,22,0,1,0,2,2
16772,3500,3500,3500.0,36,0.1417,119.92,3,15,24818,11,1,55800.0,3,10,0,7,15057,256,28,8.99,0,210,2,54,0,3,0,1255,0.965,13,0,0,3541.64625,3541.65,3500.0,41.65,0.0,72,3542.77,23,0,1,0,2,2
34423,14000,14000,13775.0,36,0.1126,460.09,2,7,27274,9,5,52392.0,1,32,0,10,11188,785,5,18.16,0,140,0,0,0,7,0,17558,0.527,21,0,0,14978.7413,14738.01,14000.0,978.74,0.0,84,4922.48,15,0,1,0,2,2
36818,15000,15000,5898.31,36,0.1039,486.76,2,9,11844,5,5,53307.0,1,47,0,3,5087,817,47,11.37,0,32,0,0,0,7,0,24,0.003,8,0,0,17523.3185,6655.98,14999.99,2523.32,0.0,74,488.96,76,0,1,0,2,2
11633,35000,35000,34950.0,60,0.1099,760.82,2,8,7976,7,4,92500.0,2,6,0,3,14196,102,34,6.4,0,191,0,0,0,9,0,6693,0.2,27,0,0,35320.91,35270.45,35000.0,320.91,0.0,69,35322.96,70,0,1,0,2,2
19737,25000,25000,24820.17475,60,0.178,632.12,6,26,13010,3,1,100000.0,3,12,0,3,4864,322,2,8.64,0,34,1,63,0,9,0,18835,0.805,66,0,0,30128.18494,29750.46,25000.0,5128.18,0.0,42,21291.84,55,0,1,0,2,2
36203,8000,8000,2141.029177,36,0.1096,261.76,2,10,13887,5,1,51000.0,3,42,0,2,10631,265,40,12.28,1,107,2,22,0,5,0,5329,0.294,6,0,0,9423.282903,2241.53,8000.0,1423.29,0.0,70,261.99,11,0,1,0,2,2
33223,8800,8800,8321.766888,36,0.1148,290.13,2,7,4149,4,1,36996.0,2,29,0,3,4864,273,11,10.12,0,241,0,0,0,11,0,13884,0.387,18,0,0,10444.36783,9864.17,8800.0,1644.37,0.0,14,311.77,8,0,1,0,2,2
14334,6200,6200,6200.0,36,0.1523,215.63,3,15,19032,6,5,29004.0,2,8,0,7,10734,646,43,18.62,0,44,3,45,0,13,0,7869,0.445,27,0,0,6918.452476,6918.45,6200.0,718.45,0.0,52,245.93,20,0,1,0,2,2
31920,7000,7000,7000.0,36,0.0774,218.54,1,3,21029,6,5,70000.0,1,26,0,4,10235,474,24,12.32,0,95,3,0,0,12,0,3233,0.104,35,0,0,7174.542145,7174.54,7000.0,174.54,0.0,86,6519.99,7,0,1,0,2,2
11054,5000,5000,5000.0,36,0.0999,161.32,2,6,14663,9,1,48000.0,2,6,0,5,8388,366,18,18.7,0,160,2,0,85,7,1,1366,0.167,29,0,0,5807.205108,5807.21,5000.0,807.21,0.0,25,171.71,11,0,1,1,2,2
34663,6400,6400,6121.8,36,0.1316,216.13,3,13,1172,6,5,80000.0,2,33,0,2,5646,510,15,17.16,0,242,1,0,0,13,0,22630,0.539,30,0,0,7027.587661,6622.35,6400.0,627.59,0.0,86,5085.15,11,0,1,0,2,2
21910,15000,15000,14611.0558,60,0.1966,394.58,7,31,10546,1,1,55800.0,3,14,0,3,9496,393,35,16.92,1,56,0,11,0,6,0,629,0.331,13,0,0,8680.76,8247.78,3888.98,4790.57,0.0,5,33.66,11,0,1,0,1,1
36969,20000,20000,1100.0,36,0.1141,658.67,3,13,18532,9,1,375000.0,1,48,0,5,8719,332,2,0.63,0,194,2,26,0,10,0,6921,0.0,27,0,0,23208.16065,1276.45,20000.0,3208.16,0.0,81,84.32,83,0,1,0,2,2
36777,5000,5000,1699.99982,36,0.1039,162.26,2,9,7179,7,5,69600.0,1,47,0,3,4187,13,20,15.72,0,55,1,0,0,13,0,5762,0.433,13,0,0,1635.45,555.71,1108.15,351.65,0.0,101,162.26,1,0,1,0,1,1
33276,4200,4200,4175.0,36,0.1392,143.38,3,14,17408,2,5,19000.0,1,29,0,1,12288,626,43,23.05,0,28,1,0,0,5,0,4483,0.83,5,0,0,5147.61531,5116.97,4200.0,947.62,0.0,24,16.03,11,0,1,0,2,2
2786,13000,13000,12800.0,36,0.079,406.78,1,4,19644,3,1,42000.0,3,2,0,3,15847,381,18,28.31,0,254,0,0,0,11,0,13764,0.546,24,0,0,14588.55487,14364.12,13000.0,1588.55,0.0,39,2799.07,51,0,1,0,2,2
11787,18600,18600,18325.0,36,0.0699,574.23,1,3,8727,11,1,82305.0,3,7,0,3,4864,768,5,7.19,0,173,0,0,0,15,0,8401,0.063,28,0,0,20284.13878,19984.24,18600.0,1684.14,0.0,1,8805.7,16,0,1,0,2,2
26570,24000,24000,23795.31081,60,0.1361,553.6,3,12,8965,6,1,61300.0,3,18,0,3,11863,487,41,17.72,0,98,0,0,0,7,0,30166,0.77,38,0,0,28343.19209,28081.6,24000.0,4343.19,0.0,51,14662.93,64,0,1,0,2,2
16853,2000,2000,2000.0,60,0.1037,42.86,2,8,25775,2,5,36461.0,2,10,0,3,7731,746,5,7.54,0,9,0,0,0,9,0,7615,0.44,9,0,0,2571.530766,2571.53,2000.0,571.53,0.0,64,42.79,2,0,1,0,2,2
13232,3500,3500,3500.0,36,0.1349,118.76,3,12,18619,11,1,40000.0,1,7,0,10,9253,741,33,2.49,2,47,0,10,0,3,0,24029,0.0,14,0,0,4040.370724,4040.37,3500.0,540.37,0.0,5,2144.53,3,0,1,0,2,2
34475,15000,15000,6812.68,36,0.1126,492.95,2,7,3362,11,1,92000.0,1,32,0,12,11971,828,47,9.57,0,281,0,0,0,20,0,13119,0.118,61,0,0,17002.36205,7531.42,14999.99,2002.37,0.0,78,8626.49,79,0,1,0,2,2
23870,25000,25000,23725.0,60,0.1756,628.87,5,24,1519,5,1,72000.0,3,16,0,8,11036,645,43,23.12,1,284,1,1,0,9,0,20795,0.438,26,0,0,25366.52,24072.85,25000.0,366.52,0.0,78,25367.24,11,0,1,0,2,2
26242,21425,16100,16100.0,60,0.1756,405.0,5,24,19742,6,5,83004.0,3,18,0,3,12250,71,31,21.31,0,226,1,72,0,7,0,10384,0.93,16,0,0,17926.07,17926.07,9591.29,7418.76,0.0,41,94.01,1,0,1,0,1,1
11738,8000,8000,8000.0,36,0.0599,243.34,1,2,28705,11,5,86000.0,1,7,0,6,10743,472,24,8.13,0,5,0,0,0,6,0,483,0.057,11,0,0,8619.515434,8619.52,8000.0,619.52,0.0,1,3753.93,27,0,1,0,2,2
20140,5500,5500,5500.0,36,0.0617,167.75,1,3,26954,10,1,44000.0,1,12,0,3,4809,277,11,15.0,0,151,0,48,0,8,0,37957,0.095,16,0,0,6039.482759,6039.48,5500.0,539.48,0.0,20,176.39,11,0,1,0,2,2
6648,35000,35000,34556.60073,60,0.1171,773.44,2,8,28911,11,1,90000.0,3,4,0,3,5404,298,10,13.91,0,74,0,0,0,15,0,27803,0.402,41,0,0,38548.25148,37941.51,35000.0,3548.25,0.0,16,276.88,60,0,1,0,2,2
4565,18000,18000,18000.0,60,0.1758,452.98,4,19,27097,5,5,36000.0,3,3,0,2,7005,760,5,10.33,0,129,0,52,0,5,0,13905,0.351,12,0,0,4567.17,4567.17,1582.62,2038.93,0.0,24,26.32,1,0,1,0,1,1
11728,1925,1925,1925.0,36,0.1523,66.95,3,15,19067,11,1,36000.0,1,7,0,7,14466,138,38,24.57,1,27,2,14,0,12,0,8630,0.244,36,0,0,2410.099387,2410.1,1925.0,485.1,0.0,25,78.34,34,0,1,0,2,2
13806,18000,18000,17950.0,60,0.1299,409.47,3,11,20671,6,1,31056.0,3,8,0,10,12631,289,11,11.63,0,158,1,0,0,4,0,5377,0.192,8,0,0,22223.42894,22161.7,18000.0,4223.43,0.0,9,10417.66,50,0,1,0,2,2
25133,15000,15000,15000.0,36,0.1323,507.08,3,11,27105,11,5,70000.0,2,17,0,2,14623,534,25,8.37,0,278,1,50,0,6,0,18575,0.562,49,0,0,15578.52474,15578.52,15000.0,578.52,0.0,75,4063.4,76,0,1,0,2,2
28391,7000,7000,7000.0,36,0.0788,218.97,1,5,378,10,5,60000.0,3,20,0,2,8041,745,5,5.94,0,66,0,0,0,5,0,2260,0.39,6,0,0,7883.25908,7883.26,7000.0,883.26,0.0,10,229.99,44,0,1,0,2,2
8191,15000,15000,15000.0,36,0.0849,473.45,1,5,24487,10,1,69000.0,2,4,0,3,5055,7,20,18.4,0,106,1,0,0,14,0,20281,0.474,31,0,0,16553.74187,16553.74,15000.0,1553.74,0.0,1,8038.21,11,0,1,0,2,2
12171,20000,20000,19888.93819,60,0.1689,495.87,4,19,3294,11,1,225000.0,1,7,0,10,13141,785,5,10.99,0,307,2,37,0,15,0,15811,0.574,32,0,0,22669.94,22435.72,12518.42,8746.64,0.0,11,495.87,1,0,1,0,1,1
6756,9000,9000,9000.0,36,0.0603,273.92,1,1,21039,4,1,50000.0,2,4,0,5,8691,557,25,4.7,0,179,0,0,0,6,0,8013,0.369,20,0,0,9720.562758,9720.56,9000.0,720.56,0.0,18,3970.97,9,0,1,0,2,2
18710,5500,5500,5475.0,60,0.1343,126.36,3,13,8241,4,1,38000.0,1,11,0,2,943,23,30,22.48,0,208,1,0,0,8,0,11518,0.678,12,0,0,1389.96,1383.65,749.95,632.31,0.0,47,126.36,11,0,1,0,1,1
34567,13000,13000,2997.378404,36,0.1474,448.98,4,18,10517,3,1,35000.0,3,32,0,3,8778,361,18,16.39,0,125,3,0,0,9,0,21124,0.873,9,0,0,16163.15928,3447.91,13000.0,3163.16,0.0,52,452.39,52,0,1,0,2,2
22770,6000,6000,6000.0,36,0.0925,191.5,2,7,15387,10,5,60000.0,2,15,0,3,12492,764,5,8.54,0,75,1,0,0,5,0,6529,0.837,9,0,0,6782.783194,6782.78,6000.0,782.78,0.0,5,2394.6,11,0,1,0,2,2
36410,7500,5500,593.7645346,36,0.1134,180.95,3,12,12245,10,1,97000.0,1,45,0,2,4051,92,34,17.15,0,241,1,35,106,10,1,29243,0.962,16,0,0,6514.22178,608.67,5499.99,1014.23,0.0,73,180.95,11,0,1,1,2,2
29628,21600,21600,21575.0,36,0.1385,736.65,3,14,23268,11,1,77248.0,3,22,0,3,13611,185,21,17.48,0,190,0,43,0,12,0,32472,0.798,34,0,0,24717.92988,24689.32,21600.0,3117.93,0.0,70,14420.32,31,0,1,0,2,2
11135,10500,10500,10500.0,36,0.0849,331.42,1,5,8583,5,5,40500.0,1,6,0,3,5055,772,5,17.54,0,394,1,0,0,6,0,19057,0.768,10,0,0,4971.3,4971.3,4046.04,915.51,0.0,13,331.42,11,0,1,0,1,1
17698,5000,5000,5000.0,36,0.0692,154.21,1,3,4693,4,5,35004.0,1,10,0,10,13802,752,5,21.08,0,47,0,0,0,20,0,12173,0.558,45,0,0,5166.64,5166.64,4537.47,546.31,14.97588275,20,323.42,1,0,1,0,1,1
4923,18000,18000,17750.0,60,0.2128,489.8,6,27,5698,2,1,65000.0,3,3,0,14,17683,395,35,23.56,0,162,0,59,0,10,0,10338,0.985,18,0,0,28366.56004,27972.58,18000.0,10366.56,0.0,62,7307.03,13,0,1,0,2,2
24865,5000,5000,5000.0,36,0.1521,173.85,4,17,25622,10,5,80000.0,3,17,0,10,10989,766,5,14.25,2,227,1,18,0,6,0,1740,0.621,13,0,0,6275.829411,6275.83,5000.0,1260.83,15.0,9,26.46,50,0,1,0,2,2
25583,7200,7200,6700.0,36,0.1435,247.31,3,14,988,11,1,108000.0,3,17,0,3,15693,638,43,16.71,0,219,1,57,0,12,0,8884,0.52,26,0,0,8903.573223,8285.27,7200.0,1703.57,0.0,18,274.39,1,0,1,0,2,2
34133,7000,7000,6687.96,36,0.1158,231.1,2,8,26522,4,5,40000.0,3,31,0,3,13006,94,34,17.37,0,86,0,0,56,4,1,1089,0.138,9,0,0,8319.352665,7947.23,7000.0,1319.35,0.0,31,246.87,12,0,1,0,2,2
32287,11000,11000,11000.0,36,0.0859,347.72,1,4,22070,11,5,27000.0,1,27,0,3,12967,156,38,24.49,0,197,1,0,0,6,0,5401,0.194,11,0,0,11299.17516,11299.18,11000.0,299.18,0.0,86,10057.96,42,0,1,0,2,2
23702,25000,25000,24570.5965,60,0.1186,554.35,2,10,11629,1,1,162000.0,3,15,0,7,1849,135,38,16.39,0,257,1,68,0,14,0,48872,0.36,40,0,0,33179.77363,32526.34,25000.0,8179.77,0.0,28,3835.39,58,0,1,0,2,2
19396,6000,6000,5975.0,36,0.0692,185.05,1,3,6377,3,1,75000.0,2,12,0,10,14165,661,43,7.55,0,122,0,0,0,6,0,4815,0.33,10,0,0,6349.986087,6323.53,6000.0,349.99,0.0,14,152.25,13,0,1,0,2,2
14621,12000,12000,11650.0,36,0.0999,387.15,2,6,15693,11,5,72000.0,3,8,0,3,12939,749,5,25.6,0,136,0,0,0,11,0,18887,0.821,38,0,0,13937.39621,13530.89,12000.0,1937.4,0.0,35,421.64,11,0,1,0,2,2
34348,9000,9000,6304.41,36,0.1158,297.13,2,8,8182,1,5,60000.0,3,32,0,10,9040,184,21,15.72,0,91,1,0,0,10,0,23,0.001,17,0,0,10410.23189,6904.37,9000.0,1410.24,0.0,73,4175.9,35,0,1,0,2,2
11997,21000,21000,20950.0,60,0.1199,467.03,2,10,27396,4,1,90000.0,3,7,0,3,3697,387,35,21.6,0,170,0,56,0,8,0,35854,0.588,30,0,0,27558.70001,27493.08,21000.0,6558.7,0.0,61,6559.26,61,0,1,0,2,2
19615,9500,9500,9500.0,36,0.0729,294.6,1,4,13710,8,5,96000.0,2,12,0,3,3608,396,35,21.25,0,146,1,0,0,6,0,399,0.138,22,0,0,10230.17327,10230.17,9500.0,730.17,0.0,14,3024.71,11,0,1,0,2,2
12194,17000,17000,17000.0,36,0.0999,548.47,2,6,7521,8,5,47000.0,2,7,0,3,4864,660,43,23.46,0,98,0,73,0,8,0,3563,0.41,33,0,0,17142.11,17142.11,17000.0,142.11,0.0,69,17143.68,71,0,1,0,2,2
12232,15000,10450,10450.0,36,0.0699,322.62,1,3,12777,11,1,90000.0,3,7,0,5,8388,80,34,13.44,0,225,1,0,0,13,0,44011,0.147,18,0,0,11614.23558,11614.24,10450.0,1164.24,0.0,25,337.1,23,0,1,0,2,2
19943,10000,10000,9975.0,60,0.1669,246.87,5,23,11550,7,5,70000.0,1,12,0,3,17185,44,7,12.15,0,32,0,40,0,10,0,13790,0.802,14,0,0,14778.88,14741.93,10000.0,4763.88,15.0,27,160.42,14,0,1,0,2,2
20373,12000,12000,11500.0,36,0.0579,363.93,1,2,27110,6,1,77004.0,1,13,0,5,16011,301,10,11.27,0,127,0,0,0,16,0,3919,0.044,35,0,0,13090.96858,12545.51,12000.0,1090.97,0.0,9,1460.78,38,0,1,0,2,2
9961,2125,2125,2125.0,36,0.1299,71.59,3,11,12825,4,1,46000.0,2,6,0,3,7202,736,32,8.14,0,16,0,0,0,6,0,2581,0.833,7,0,0,2365.041008,2365.04,2125.0,240.04,0.0,24,1579.72,11,0,1,0,2,2
24323,10000,10000,10000.0,36,0.1038,324.46,2,6,24590,2,4,60000.0,1,16,0,12,2043,267,40,16.48,0,97,0,0,0,13,0,17846,0.552,23,0,0,11681.61913,11681.62,10000.0,1681.62,0.0,7,335.96,11,0,1,0,2,2
25399,18800,18800,18725.0,60,0.1941,491.94,6,29,22286,5,1,72000.0,2,17,0,3,4864,60,31,23.33,0,98,1,0,0,19,0,30198,0.691,42,0,0,4427.46,4409.86,1799.42,2616.16,0.0,72,491.94,11,0,1,0,1,1
27072,2700,2700,2500.0,36,0.1075,88.08,2,7,27343,11,5,24000.0,1,19,0,7,10734,311,10,11.35,0,75,0,0,0,5,0,9039,0.572,10,0,0,2290.08,2120.14,1856.62,427.74,0.0,14,88.08,11,0,1,0,1,1
4516,5000,5000,5000.0,36,0.079,156.46,1,4,24150,11,1,34348.8,1,3,0,3,12662,712,44,2.52,0,223,0,31,103,5,1,132,0.046,14,0,0,5632.206655,5632.21,5000.0,632.21,0.0,50,157.73,10,0,1,1,2,2
22952,4000,4000,4000.0,60,0.1793,101.43,5,25,27087,4,5,50000.0,2,15,0,3,4864,81,34,6.14,0,13,2,0,0,15,0,1995,0.364,17,0,0,6077.321512,6077.32,4000.0,2077.32,0.0,44,12.95,39,0,1,0,2,2
2665,30000,30000,29975.0,60,0.203,799.84,5,25,26090,5,1,82000.0,3,2,0,3,5415,117,34,13.96,0,65,2,0,0,15,0,23835,0.631,24,0,0,33445.67026,33417.8,30000.0,3445.67,0.0,8,28651.22,53,0,1,0,2,2
